3068,Bon retablissement,Fiction,2013,BECKER Jean,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / ICE 3 / KJB PRODUCTION / SOCIETE NOUVELLE DE DISTRIBUTION
3069,Dimanche 4 janvier,Fiction,2013,MARTHOURET Francois,CRESCENDO FILMS / FRANCE 3 CINEMA / KASSO INC PRODUCTIONS
3070,Ete des poissons volants (L'),Fiction,2013,SAID Marcela,CINEMA DEFACTO
3071,Forbach forever,Docu,2013,DUMORA Marie,LES PRODUCTIONS BALTHAZAR
3072,Heritage,Docu,2013,ARACTINGI Philippe,DOLCE VITA FILMS
3073,Human capital,Fiction,2013,VIRZI Paolo,MANNY FILMS
3074,Libre; seul et assoupi,Fiction,2013,GUEDJ Benjamin,GAUMONT / LES FILMS DU CAP / M6 FILMS
3075,Nuits d'ete (Les),Fiction,2013,FANFANI Mario,24 MAI PRODUCTION / FRANCE 3 CINEMA
3076,Qu'Allah benisse la France,Fiction,2013,FAYETTE-MIKANO Regis,FRANCE 2 CINEMA / LES FILMS DU KIOSQUE
3077,Run,Fiction,2013,LACOTE Philippe,BANSHEE FILMS
3078,Terre ephemere (La),Fiction,2013,OVASHVILI George,ARIZONA PRODUCTIONS
3079,The Cut,Fiction,2013,AKIN Fatih,FRANCE 3 CINEMA / ORSANS PRODUCTIONS
3080,Week ends,Fiction,2013,VILLACEQUE Anne,EX NIHILO
3081,Zaytoun,Fiction,2013,RIKLIS Eran,PATHE PRODUCTION
3082,DES GENS QUI S'EMBRASSENT,Fiction,2012,THOMPSON Daniele,G FILMS / PATHE PRODUCTION / TF1 FILMS PRODUCTION
3083,GNAZA PARTY,Fiction,2012,MARRAKCHI Laila,ESTRELLA PRODUCTIONS / LA CHAUVE SOURIS / PATHE PRODUCTION
3084,GRACE DE MONACO,Fiction,2012,DAHAN Olivier,STONE ANGELS / TF1 FILMS PRODUCTION
3085,LULU FEMME NUE,Fiction,2012,ANSPACH Solveig,ARTURO MIO / LE PACTE
3086,MOHAMED DUBOIS,Fiction,2012,ONA Ernesto,LES FILMS DE LA GRELUCHE / LES FILMS MANUEL MUNZ / WILD BUNCH
3087,ONLY LOVERS LEFT ALIVE,Fiction,2012,JARMUSCH Jim,LE PACTE
3088,SALVO,Fiction,2012,GRASSADONIA Fabio / PIAZZA Antonio,ARTE FRANCE CINEMA / CITE FILMS / MACT PRODUCTIONS
3089,SUZANNE,Fiction,2012,QUILLEVERE Katell,MARS FILMS / MOVE MOVIE
3090,TEMPS DURE LONGTEMPS (LE),Fiction,2012,ALPER Ozcan,ARIZONA FILMS
3091,TROIS FRERES,Fiction,2012,GRANDPERRET Patrick,EMAEL FILMS / LES PRODUCTIONS BALTHAZAR
3092,UNE CHANSON POUR MA MERE,Fiction,2012,FRANKA Joel,BONNE PIOCHE CINEMA
3093,VIA CASTELLANA BANDIERA,Fiction,2012,DANTE Emma,SLOT MACHINE
3094,Achoura,Fiction,2015,SELHAMI  Talal,METALUNA PRODUCTIONS
3095,Apnee,Fiction,2015,MEURISSE Jean-Christophe,ECCE FILMS
3096,Grave,Fiction,2015,DUCORNAU Julie,PETIT FILM / ROUGE INTERNATIONAL
3097,Like crazy,Fiction,2015,VIRZI Paolo,MANNY FILMS
3098,Louise,Fiction,2015,GALLOTTE Jean-Francois,EXO 7 PRODUCTIONS
3099,Pericles le noir,Fiction,2015,MORDINI Stefano,LES PRODUCTIONS DU TRESOR
3100,Premiers; les derniers (les),Fiction,2015,LANNERS Bouli,MANCHESTER FILMS
3101,Serpent aux mille coupures (Le),Fiction,2015,VALETTE Eric,CAPTURE THE FLAG FILMS / THE FRENCH CONNECTION
3102,Seul dans berlin,Fiction,2015,PEREZ Vincent,MASTER MOVIES
3103,Sky,Fiction,2015,BERTHAUD Fabienne,LE BUREAU FILMS
3104,Stage fright,Fiction,2015,ZOIS Yorgos,EZ FILMS
3105,Vache (La),Fiction,2015,HAMIDI Mohamed,FRANCE 3 CINEMA / KISSFILMS / MITICO
3106,BOB ET LES SEX PISTACHES,Fiction,2010,MATTHEY Yves,LUXOR FILMS
3107,DES HOMMES ET DES DIEUX,Fiction,2010,BEAUVOIS Xavier,ARCHES FILMS / FRANCE 3 CINEMA / WHY NOT PRODUCTIONS
3108,DIABLE DANS LA PEAU (LE),Fiction,2010,MARTINERIE Gilles,NOODLES PRODUCTION
3109,ELEVE DUCOBU (L'),Fiction,2010,DE CHAUVERON Philippe,CIBY 2000 / LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION / UGC IMAGES
3110,IMPARDONNABLES,Fiction,2010,TECHINE Andre,FRANCE 3 CINEMA / LES FILMS DU 24 / TF1 DROITS AUDIOVISUELS
3111,MECANIQUE DU COEUR (LA),Animation,2010,MALZIEU Mathias / BERLA Stephane,EUROPACORP / FRANCE 3 CINEMA
3112,ORDRE ET LA MORALE (L'),Fiction,2010,KASSOVITZ Mathieu,FRANCE 2 CINEMA / NORD OUEST FILMS / ORANGE STUDIO / UGC IMAGES
3113,PARLEZ-MOI DE VOUS,Fiction,2010,PINAUD Pierre,BONNE PIOCHE CINEMA / ESTRELLA PRODUCTIONS / LES PRODUCTIONS EN CABINE
3114,PATER,Fiction,2010,CAVALIER Alain,ARTE FRANCE CINEMA / CAMERA ONE
3115,PICNIC,Fiction,2010,SITARU Adrian,ARTE FRANCE CINEMA / MOVIE PARTNERS IN MOTION FILM
3116,QUI A ENVIE D'ETRE AIME ?,Fiction,2010,GIAFFERI Anne,BELVISION FRANCE / ELEPHANT STORY / FRANCE 3 CINEMA / PARABOLE FILMS
3117,UN MONSTRE A PARIS,Animation,2010,BERGERON Eric,BIBO FILMS / EUROPACORP / FRANCE 3 CINEMA
3118,AMOUR DURE TROIS ANS (L'),Fiction,2011,BEIGBEDER Frederic,AKN PRODUCTIONS / EUROPACORP / FRANCE 2 CINEMA / THE FILM
3119,CHRONIQUES D'UNE COUR DE ReCRe,Fiction,2011,FRITAH Brahim,FUTURIKON / FUTURIKON 2004 / FUTURIKON PRODUCTIONS
3120,COMME UN CHEF,Fiction,2011,COHEN Daniel,GAUMONT / TF1 FILMS PRODUCTION
3121,INTOUCHABLES,Fiction,2011,TOLEDANO Eric / NAKACHE Olivier,CHAOCORP / GAUMONT / SPLENDIDO / TEN FILMS / TF1 FILMS PRODUCTION
3122,SILENT HILL : REVELATION,Fiction,2011,BASSETT Michael J.,DAVIS PRODUCTION SH / DAVIS PRODUCTION SH2
3123,Ash Is Purest White,Fiction,2018,ZHANGKE Jia,MK PRODUCTIONS
3124,Curiosa,Fiction,2018,JEUNET Lou,CURIOSA FILMS
3125,De nos freres blesses,Fiction,2018,CISTERNE Helier,LES FILMS DU BeLIER
3126,Ibiza,Fiction,2018,LEMORT Arnaud,ATELIER DE PRODUCTION ET GAUMONT
3127,Ni dieux ni maitres,Fiction,2018,CHERRIERE Eric,RAN ENTERTAINMENT ET LOGICAL PICTURES
3128,Profs de l'impossible,Docu,2018,THEROND Emilie,WINDS
3129,Sympathie pour le diable,Fiction,2018,DEFONTENAY Guillaume,MONKEY PACK FILMS
3130,Abracadabra,Fiction,2017,BERGER Pablo,NOODLES PRODUCTION ET FD PRODUCTION
3131,Bonhomme,Fiction,2017,VERNOUX Marion,LES FILMS DU KIOSQUE
3132,De chaque instant,Docu,2017,PHILIBERT Nicolas,ARCHIPEL 35
3133,Frost / la pierre de David,Fiction,2017,BARTAS Sharunas,KINOELEKTRON
3134,Garde alternee,Fiction,2017,LECLERE Alexandra,PAN-EUROPeENNE
3135,J'ensaigne,Fiction,2017,DEPETRINI Anne,NAC FILMS
3136,Paul Sanchez est revenu !,Fiction,2017,MAZUY Patricia,EX NIHILO
3137,Premiere annee,Fiction,2017,LILTI Thomas,LES FILMS DU PARC ET 31 JUIN FILMS
3138,Ava,Fiction,2016,MYSIUS Lea,F COMME FILM
3139,Droles de petites betes,Anim,2016,KRINGS Antoon / BOURON Arnaud,ONYX FILMS
3140,Fete est finie (La),Fiction,2016,GAREL WEISS Marie,ELZEVIR FILMS
3141,Filles du feu,Docu,2016,BRETON Stephane,QUARK PRODUCTIONS
3142,Philosophes (Les),Fiction,2016,AMESLAND Guilhem,CAIMANS PRODUCTIONS
3143,Quand on a 17 ans,Fiction,2016,TECHINE Andre,FIDELITE FILMS
3144,7 minuti,Fiction,2016,PLACIDO Michele,MANNY FILMS
3145,Volt,Fiction,2016,EHLAIL Tarek,LES FILMS D'ANTOINE
3146,5 X 2,Fiction,2003,OZON Francois,CIBY 2000 / FOZ / FRANCE 2 CINEMA / LES FILMS DU LEVANT (TIERS FERME)
3147,CLARA ET MOI,Fiction,2003,VIARD Arnaud,FRANCE 2 CINEMA / GLORIA FILMS PRODUCTION / LES MILLE ET UNE MARCHES
3148,COU DE LA GIRAFE (LE),Fiction,2003,NEBBOU Safy,FRANCE 2 CINEMA / MOVE MOVIE / TELEMA (EX SMEPA) (TIERS FERME) / TF1 DROITS AUDIOVISUELS
3149,ENQUETE CORSE (L'),Fiction,2003,BERBERIAN Alain,CINECOMIC (TIERS FERME) / DD PRODUCTIONS / GAUMONT / GAUMONT IMAGES 2 (TIERS FERME) / GAUMONT IMAGES 3 (TIERS FERME) / GAUMONT PRODUCTION / LEGENDE / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION
3150,FEUX ROUGES,Fiction,2003,KAHN Cedric,ALICELEO - AUTEURS LIVRES SCENARIO POUR L'ECRITURE AUDIOVISUELLE / FRANCE 3 CINEMA / GIMAGES DEVELOPPEMENT (TIERS FERME) / STUDIOCANAL
3151,NOS ENFANTS CHERIS,Fiction,2003,COHEN Benoit,SHADOWS FILMS / VF PRODUCTIONS
3152,PODIUM,Fiction,2003,MOIX Yann,CIBY 2000 / CIBY DROITS AUDIOVISUELS (TIERS FERME) / CIE D'APPROVISIONNEMENT DE BIENS AUDIOVISUELS ET DE LICENCES (TI / LES FILMS DU LEVANT (TIERS FERME) / M6 FILMS / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION
3153,POUR LE PLAISIR,Fiction,2003,DERUDDERE Dominique,COMPAGNIE ARTISTIQUE DE PRODUCTION ADAPTATION CINEMATOGRAPHIQUE / FRANCE 2 CINEMA / STUDIOCANAL / STUDIOCANAL CATALOGUE 1 (TIERS FERME)
3154,ROUGH FOOTAGE,Fiction,2003,ZANE Billy,SARL CLIPPER FILMS (TIERS FERME)
3155,SAINT ANGE,Fiction,2003,LAUGIER Pascal,FRANCE 3 CINEMA / STUDIOCANAL / STUDIOESKWAD (TIERS FERME)
3156,SOULI,Fiction,2003,ABELA Alexander,BLUE EYE FILMS (FRANCE) (TIERS FERME)
3157,Bouton de nacre (Le),Docu,2014,GUZMAN Patricio,ATACAMA PRODUCTIONS / FRANCE 3 CINEMA
3158,Diamant noir,Fiction,2014,HARARI Arthur,FRANCE 2 CINEMA / LFP
3159,Je suis mort mais j'ai des amis,Fiction,2014,MALANDRIN Guillaume / MALANDRIN Stephane,TS PRODUCTIONS
3160,Mon souffle,Fiction,2014,CHOUAIB Jihane,PARAISO PRODUCTION DIFFUSION
3161,Ombre des femmes (L'),Fiction,2014,GARREL Philippe,SBS FILMS / SBS PRODUCTIONS
3162,Par accident,Fiction,2014,FONTAINE Camille,ELZEVIR FILMS / FRANCE 3 CINEMA
3163,Resistance naturelle,Docu,2014,NOSSITER  Jonathan / PRANDINI Paula,LES FILMS DU RAT
3164,Rien ne sert de courir,Fiction,2014,LE BESCO Maiwenn,ARCHES FILMS / FRANCE 2 CINEMA / LES PRODUCTIONS DU TRESOR / STUDIOCANAL
3165,Simon,Fiction,2014,MARTIN Eric / CAUSSE Emmanuel,3B
3166,Timbuktu,Fiction,2014,SISSAKO Abderrahmane,ARCHES FILMS / LES FILMS DU WORSO
3167,36 VUES DU PIC ST-LOUP,Fiction,2008,RIVETTE Jacques,FRANCE 2 CINEMA / PIERRE GRISE PRODUCTIONS
3168,ARMeE DU CRIME (L'),Fiction,2008,GUEDIGUIAN Robert,AGAT FILMS ET CIE / FRANCE 3 CINEMA / STUDIOCANAL
3169,CELLE QUE J'AIME,Fiction,2008,CHOURAQUI Elie,MANDA PRODUCTIONS / MARS FILMS / MARS FILMS
3170,COCO,Fiction,2008,ELMALEH Gad,KS2 CINEMA / LEGENDE / LEGENDE FILMS / STUDIOCANAL / TF1 FILMS PRODUCTION
3171,DIFFeRENCE C'EST QUE C'EST PAS PAREIL (LA),Fiction,2008,LAETHIER Pascal,LIBRISFILMS
3172,KERITY; LA MAISON DES CONTES,Animation,2008,HEIDSIECK Henri / MONFERY Dominique,GAUMONT ANIMATION / LA FABRIQUE
3173,KIROT,Fiction,2008,LERNER Danny,DOUEK PRODUCTIONS
3174,MER NOIRE,Fiction,2008,BONDI Federico,MANIGOLDA FILM
3175,COCO AVANT CHANEL,Fiction,2009,FONTAINE Anne,CINE-@ / FRANCE 2 CINEMA / LES FILMS DU CHERCHE MIDI
3176,D'AMOUR ET D'EAU FRAICHE,Fiction,2009,CZAJKA Isabelle,ABELINA FILMS PRODUCTIONS / AGAT FILMS ET CIE / FRANCE 3 CINEMA
3177,DJINNS,Fiction,2009,MARTIN Hugues,DELANTE FILMS / KARE PRODUCTIONS
3178,HORS-LA-LOI,Fiction,2009,BOUCHAREB Rachid,FRANCE 2 CINEMA / FRANCE 3 CINEMA / KISSFILMS / STUDIOCANAL / TESSALIT PRODUCTIONS
3179,NAOMI,Fiction,2009,ZOR Eitan,EZ FILMS
3180,TITEUF; LE FILM,Animation,2009,CHAPUIS Philippe,FRANCE 3 CINEMA / MOONSCOOP IP / PATHE PRODUCTION
3181,ARTHUR ET LES MINIMOYS,Animation,2004,BESSON Luc,EUROPACORP
3182,FAMILLES A VENDRE,Fiction,2004,LOUNGUINE Pavel,ARTE FRANCE CINEMA / CDP
3183,GRAND ROLE (LE),Fiction,2004,SUISSA Steve,CAROLINE PRODUCTION / EGERIE PRODUCTIONS / LES FILMS ALAIN SARDE / LES FILMS DE L'ESPOIR / STUDIOCANAL
3184,HOLY LOLA,Fiction,2004,TAVERNIER Bertrand,LES FILMS ALAIN SARDE / LITTLE BEAR PRODUCTIONS / STUDIOCANAL / TF1 FILMS PRODUCTION
3185,IZNOGOUD,Fiction,2004,BRAOUDE Patrick,L'ARBRE ET LA COLOMBE / TF1 DROITS AUDIOVISUELS / VERTIGO PRODUCTIONS / VERTIGO PRODUCTIONS
3186,ORLANDO VARGAS,Fiction,2004,PITTALUGA Juan,GEMINI FILMS / LES FILMS DU RAT
3187,13 FRENCH STREET,Fiction,2007,MOCKY Jean-Pierre,MOCKY DELICIOUS PRODUCTS / TNVO
3188,BAL DES ACTRICES (LE),Fiction,2007,LE BESCO Maiwenn,FRANCE 2 CINEMA / LES FILMS DU KIOSQUE / SOCIETE NOUVELLE DE DISTRIBUTION
3189,DEUX JOURS A TUER,Fiction,2007,BECKER Jean,FRANCE 2 CINEMA / ICE 3 / KJB PRODUCTION / STUDIOCANAL
3190,FABRIQUE DES SENTIMENTS (LA),Fiction,2007,MOUTOUT Jean-Marc,ELEFILM / FRANCE 2 CINEMA / LES FILMS DU LOSANGE
3191,JOUR OU J'AI EU 100 ANS (LE),Fiction,2007,BARBE Gene,WALLPAPER PRODUCTIONS
3192,UN COEUR SIMPLE,Fiction,2007,LAINE Marion,ARTE FRANCE CINEMA / REZO PRODUCTIONS
3193,AGE DES TeNeBRES (L'),Fiction,2006,ARCAND Denys,CINE-@ / MON VOISIN PRODUCTIONS / STUDIOCANAL
3194,CHASSEURS DE DRAGONS,Animation,2006,HEMMEN Francois / IVERNEL Guillaume,FRANCE 3 CINEMA / FUTURIKON / FUTURIKON 2004
3195,ILE AUX TReSORS (L'),Fiction,2006,BERBERIAN Alain,CHEMIN VERT PRODUCTIONS / FIT PRODUCTION - FILM INTERNATIONAL TELEVISION PRODUCTION / MALEC PRODUCTION / TF1 FILMS PRODUCTION
3196,LUMIERE SILENCIEUSE,Fiction,2006,REYGADAS Carlos,ARTE FRANCE CINEMA / BAC FILMS
3197,MAUVAISE FOI,Fiction,2006,ZEM Roschdy,FRANCE 2 CINEMA / STUDIOCANAL / STUDIOCANAL CATALOGUE 3
3198,AUTRE MONDE (L'),Fiction,2009,MARCHAND Gilles,FRANCE 2 CINEMA / HAUT ET COURT / LES FILMS DU CHERCHE MIDI
3199,EVERYTHING WILL BE FINE,Fiction,2009,BOE Christoffer,LOVE STREAMS AGNES B. PRODUCTIONS
3200,LEGER TREMBLEMENT DU PAYSAGE,Fiction,2009,FERNANDEZ Philippe,OSTINATO PRODUCTION
3201,MARCHAND DE SABLE (LE),Animation,2009,MOLLER Jesper,AMUSE FILMS / MILLIMAGES
3202,PIECE MONTEE,Fiction,2009,GRANIER-DEFERRE Denys,2 4 7 FILMS / FRANCE 3 CINEMA
3203,RELIGIEUSE PORTUGAISE (LA),Fiction,2009,GREEN Eugene,MACT PRODUCTIONS
3204,SUERTE,Fiction,2009,SECHAUD Jacques,RED STAR CINEMA
3205,UN POISON VIOLENT,Fiction,2009,QUILLEVERE Katell,ARTE FRANCE CINEMA / LES FILMS DU BELIER
3206,Coby,Docu,2018,SONDEREGGER Christian,CIAOFILM
3207,Continuer,Fiction,2018,LAFOSSE Joachim,LES FILMS DU WORSO
3208,Douze mille,Fiction,2018,TREBAL Nadege,MEZZANINE FILMS
3209,Escapade (L'),Fiction,2018,ALCALA Jose,AGAT FILMS ET CIE
3210,Lourdes,Docu,2018,DEMAIZIERE Thierry / TEURLAI Alban,FALABRACKS ET MARS FILMS
3211,Nicky Larson et le parfum de Cupidon,Fiction,2018,LACHEAU Philippe,AXEL FILMS PRODUCTION
3212,Sainte famille (La),Fiction,2018,DE LENCQUESAING Louis-Do,EVERYBODY ON DECK
3213,Baby Phone,Fiction,2017,CASAS Olivier,BABY PHONE CINeMA
3214,Big bang,Fiction,2017,ROUAUD Cecilia,JERICO ET FIRELIGHT
3215,Budapest,Fiction,2017,GENS Xavier,LABYRINTHE FILMS
3216,Burn out,Fiction,2017,GOZLAN Yann,24 25 FILMS ET WY PRODUCTIONS
3217,Champ de batailles,Docu,2017,LACONI Edie,ISKRA
3218,Dans ce pays; personne ne savait pleurer,Fiction,2017,PANOUSSOPOULOS Giorgios,MOVIE PARTNERS IN MOTION FILM
3219,Dans la brume,Fiction,2017,ROBY Daniel,SECTION 9 ET ADNP
3220,Jeu (Le),Fiction,2017,CAVAYE Fred,MEDSET FILM ET MARS CINeMA
3221,Problemos (ex  La Communaute),Fiction,2017,JUDOR Eric,ALBERTINE PRODUCTIONS
3222,Promesse de l'aube (La),Fiction,2017,BARBIER Eric,JERICO
3223,Boule et Bill II,Fiction,2016,BOURDIAUX Pascal,LGM CINEMA
3224,Comme des lions,Docu,2016,DAVISSE Francoise,LES FILMS DU BALIBARI
3225,Maman a tort,Fiction,2016,FITOUSSI Marc,AVENUE B PRODUCTIONS
3226,Marvin,Fiction,2016,FONTAINE Anne,CINE-@
3227,Overdrive,Fiction,2016,NEGRET Antonio,OVERDRIVE PRODUCTIONS
3228,Rattrapage,Fiction,2016,SEGUELA Tristan,LES FILMS DU 24
3229,Une saison en France,Fiction,2016,HAROUN Mahamat-Saleh,PILI FILMS
3230,Villa (La),Fiction,2016,GUEDIGUIAN Robert,AGAT FILMS ET CIE
3231,Christ aveugle (Le),Fiction,2016,MURRAY Christopher,CINE SUD PROMOTION
3232,Fais de beaux reves,Fiction,2016,BELLOCCHIO Marco,AD VITAM PRODUCTION
3233,Foxtrot,Fiction,2016,MAOZ Samuel,ASAP FILMS
3234,Fuocoammare par-dela Lampedusa,Docu,2016,ROSI Gianfranco,LES FILMS D'ICI
3235,La Ragazza del mondo,Fiction,2016,DANIELI Marco,BARBARY FILMS
3236,Notre folie,Fiction,2016,VIANA Joao,LES FILMS DE L'APRES MIDI
3237,7 ANS DE MARIAGE...,Fiction,2003,BOURDON Didier,CIBY 2000 / DB PRODUCTION / GALFIN / RF2K (TIERS FERME) / TELEMA (EX SMEPA) (TIERS FERME) / TF1 DROITS AUDIOVISUELS / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION
3238,ALL NIGHT BODEGA,Fiction,2003,OLIVIER Felix,LOLA FILMS (TIERS FERME) / NOE PRODUCTIONS INT / ODESSA FILMS (TIERS FERME)
3239,AU SECOURS; J'AI 30 ANS,Fiction,2003,CHAZEL Marie-Anne,ACACIA FILMS PRODUCTIONS / COMPAGNIE ARTISTIQUE DE PRODUCTION ADAPTATION CINEMATOGRAPHIQUE / FRANCE 2 CINEMA / LES FILMS DE LA COLOMBE / OUILLE PRODUCTIONS
3240,BAIGNEUSES (LES),Fiction,2003,CANDAS Viviane,GEMINI FILMS (TIERS FERME) / MAIA FILMS (TIERS FERME) / OGNON PICTURES
3241,DECRYPTAGE,Documentaire,2003,TARNERO Jacques,SOPHIE DULAC PRODUCTIONS
3242,FIANCEE SYRIENNE (LA),Fiction,2003,RIKLIS Eran,ARTE FRANCE CINEMA / MACT PRODUCTIONS
3243,INCRUSTE (L') - FALLAIT PAS LE LAISSER ENTRER!,Fiction,2003,CASTAGNETTI Alexandre / JULIUS Corentin,DEZZIR / FCF / FRANCE 2 CINEMA / SCA 1 (TIERS FERME) / STUDIOCANAL
3244,NE QUITTEZ PAS!,Fiction,2003,JOFFE Arthur,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / LES FILMS DU LOSANGE
3245,NOCE D'eTe,Fiction,2003,LADJIMI Moktar,CINE SUD PROMOTION
3246,VOISINS; VOISINES,Fiction,2003,CHIBANE Malik,ALHAMBRA FILMS
3247,BACK SOON,Fiction,2007,ANSPACH Solveig,BAC FILMS / EX NIHILO
3248,CORTEX,Fiction,2007,BOUKHRIEF Nicolas,ARANE PRODUCTIONS / FRANCE 3 CINEMA / LES FILMS DU WORSO / MIKROS IMAGE / WILD BUNCH
3249,DERNIER GANG (LE),Fiction,2007,ZEITOUN Ariel,AJOZ FILMS / EUROPACORP / FRANCE 3 CINEMA / GLASKI PRODUCTIONS
3250,DERNIER MAQUIS (LE),Fiction,2007,AMEUR-ZAIMECHE Rabah,SARRAZINK PRODUCTION
3251,DOROTHY,Fiction,2007,MERLET Agnes,FIDELITE FILMS / WILD BUNCH
3252,ET APRES,Fiction,2007,BOURDOS Gilles,FIDELITE FILMS / M6 FILMS
3253,FRANcAISE,Fiction,2007,EL BOUHATI Souad,FRANCE 2 CINEMA / JEM PRODUCTIONS
3254,MUTANTS,Fiction,2007,MORLEY David,SOMBRERO FILMS / SOMBRERO PRODUCTIONS
3255,QUI N'AIME PAS AYSE ?,Documentaire,2007,ULUC Elfe,ACIS PRODUCTIONS / BCX
3256,SI C'ETAIT LUI?,Fiction,2007,ETIENNE Anne-Marie,ARP / FRANCE 3 CINEMA / THELMA FILMS
3257,SUBSTITUTE,Documentaire,2007,DHORASOO Vikash / POULET Fred,LOCAL FILMS
3258,TETE D'OR,Fiction,2007,BLANCHARD Gilles,SARL BELLEVUE PRODUCTION
3259,99 FRANCS,Fiction,2006,KOUNEN Jan,ARTE FRANCE CINEMA / EURO MEDIA FRANCE / EURO MEDIA TELEVISION / LEGENDE FILMS / PATHE DISTRIBUTION
3260,AMES ERRANTES (LES),Documentaire,2006,LOJKINE Boris,4 A 4 PRODUCTIONS
3261,CARGO,Fiction,2006,DESCLOZEAUX Leon,LES FILMS DU CARGO
3262,CAROVANA,Fiction,2006,FALASCHI Francesco,LES FILMS DU 24
3263,JULIA,Fiction,2006,ZONCA Eric,FRANCE 3 CINEMA / LE BUREAU FILMS / LES PRODUCTIONS BAGHEERA / STUDIOCANAL
3264,LIENS (LES),Fiction,2006,MESA-JUAN Aymeric,CLOWN PRODUCTIONS
3265,MAS DES ALOUETTES (LE),Fiction,2006,TAVIANI Paolo / TAVIANI Vittorio,FLACH FILM / FRANCE 2 CINEMA
3266,NAISSANCE DES PIEUVRES,Fiction,2006,SCIAMMA Celine,LES PRODUCTIONS BALTHAZAR
3267,SONETAULA,Fiction,2006,MEREU Salvatore,LES FILMS DU CHERCHE MIDI
3268,DOMAINE,Fiction,2008,CHIHA Patric,AURORA FILMS
3269,FLEUR DU DESERT,Fiction,2008,HORMANN Sherry,BAC FILMS
3270,IVUL,Fiction,2008,KOTTING Andrew,SCIAPODE
3271,LUCKY LUKE,Fiction,2008,HUTH James,FRANCE 2 CINEMA / FRANCE 3 CINEMA / UGC IMAGES / UGC YM
3272,MICMACS A TIRE-LARIGOT,Fiction,2008,JEUNET Jean-Pierre,EPITHETE FILMS / FRANCE 2 CINEMA / FRANCE 3 CINEMA / TAPIOCA FILMS
3273,PARTIR,Fiction,2008,CORSINI Catherine,CAMERA ONE / ORSANS PRODUCTIONS / SOLAIRE PRODUCTION / VM PRODUCTIONS
3274,SANS RANCUNE !,Fiction,2008,HANCHAR Yves,MACT PRODUCTIONS
3275,VOYAGE EN INDE (LE),Fiction,2008,PIQUER Yann,MANITOU PRODUCTIONS
3276,AMBITIEUX (LES),Fiction,2005,CORSINI Catherine,CAMERA ONE / ORSANS PRODUCTIONS / VM PRODUCTIONS
3277,BALADE DES ELEPHANTS (LA),Fiction,2005,ANDREACCHIO Mario,BREAKOUT FILMS
3278,COUP DE SANG,Fiction,2005,MARBOEUF Jean,LES FILMS DU CHANTIER
3279,DERNIER DES FOUS (LE),Fiction,2005,ACHARD Laurent,AGAT FILMS ET CIE / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES
3280,ENNEMIS PUBLICS,Fiction,2005,ABBOU Karim / AYD Kader,BLACKSTONE PICTURES / OPEN ART PRODUCTION
3281,FRANKIE,Fiction,2005,BERTHAUD Fabienne,7EME APACHE FILMS / QUASAR PICTURES
3282,MICHOU D'AUBER,Fiction,2005,GILOU Thomas,EUROPACORP / GLEM FILM / ICE 3 / TF1 FILMS PRODUCTION
3283,PETITE JERUSALEM (LA),Fiction,2004,ALBOU Karin,FILM PAR FILM / GLORIA FILMS PRODUCTION / STUDIOCANAL
3284,VALSE DES GROS DERRIERES,Fiction,2004,ODOUTAN Jean,45 RDLC
3285,VIRGIL,Fiction,2004,EL MECHRI Mabrouk,GAUMONT / TF1 FILMS PRODUCTION
3286,ZAINA; CAVALIERE DE L'ATLAS,Fiction,2004,GUERDJOU Bourlem,FINANCIERE DE COPRODUCTIONS CINEMATOGRAPHIQUES / FRANCE 3 CINEMA / REZO FILMS / REZO FILMS / REZO PRODUCTIONS / UGC IMAGES / UGC YM
3287,CAMILLE REDOUBLE,Fiction,2011,LVOVSKY Noemie,CINE-@ / F COMME FILM / FRANCE 2 CINEMA / GAUMONT
3288,CAPTIVE,Fiction,2011,MENDOZA Brillante,ARTE FRANCE CINEMA / SWIFT PRODUCTIONS
3289,CITe ROSE (LA),Fiction,2011,ABRAHAM Julien,DGK FILMS / EX NIHILO / FRANCE 2 CINEMA / TF1 DROITS AUDIOVISUELS / UGC IMAGES
3290,FRIENDS FROM FRANCE,Fiction,2011,WEIL Anne / KOTLARSKI Philippe,LE PREMIER POISSON
3291,I; ANNA,Fiction,2011,SOUTHCOMBE Barnaby,ARSAM INTERNATIONAL
3292,ICH NOU (NOS ENFANTS),Fiction,2011,GROS-DUBOIS Christophe,MADIANA PRODUCTIONS
3293,ICI ON NOIE LES ALGERIENS 17 OCTOBRE 1961,Documentaire,2011,BOUKEHIL Yasmina,AGAT FILMS ET CIE
3294,KINSHASA KIDS,Fiction,2011,WAJNBERG Marc-Henri,CRESCENDO FILMS
