Un pas de cote,Docu,2014,DECASTER  Luc,ZEUGMA FILMS
Une jeunesse allemande,Docu,2014,PERIOT Jean-Gabriel,LOCAL FILMS
ENTRE NOS MAINS,Documentaire,2010,OTERO Mariana,ARCHIPEL 33
Gaz de France,Fiction,2013,FORGEARD Benoit,ECCE FILMS
Parenthese,Fiction,2013,TANGUY Bernard,REZINA PRODUCTIONS
Qui vive,Fiction,2013,TARDIEU Marianne,LA VIE EST BELLE FILMS ASSOCIES
CARNE DE NEON,Fiction,2009,CABEZAS Paco,MANDARIN CINEMA
En attache,Docu,2015,THEROND Emilie,B2FILMS
Marie et les naufrages,Fiction,2015,BETBEDER Sebastien,ENVIE DE TEMPETE PRODUCTION
Ppp. meurtre d'un poete,Fiction,2015,GRIECO David,TO BE CONTINUED
Rester vertical,Fiction,2015,GUIRAUDIE Alain,LES FILMS DU WORSO
The Man who Loved Women,Docu,2015,WORONIECKI Hubert,REALITISM FILMS SARL
BANGKOK RENAISSANCE,Fiction,2012,MINEO Jean-Marc,MADE IN PUB
RETOUR A BEYROUTH,Documentaire,2012,MOGRABI Avi,LES FILMS D'ICI
STORMY WEATHER,Fiction,2003,ANSPACH Solveig,EX NIHILO
DEMAIN ?,Fiction,2011,LAURENT Christine,MACT PRODUCTIONS
Un vrai faussaire,Docu,2014,LEON Jean-Luc,ALBUM PRODUCTIONS
Une mere,Fiction,2014,CARRIERE Christine,AGAT FILMS ET CIE
TABARLY,Documentaire,2008,MARCEL Pierre,GALATEE FILMS
THE GOOD HEART,Fiction,2008,KARI Dagur,EX NIHILO
Histoire d'un regard,Docu,2018,OTERO Mariana,ARCHIPEL 35
Laurence,Docu,2018,PFEIFFER Raphael,GOGOGO FILMS ET DESELBY PRODUCTIONS
Persona non grata,Fiction,2018,ZEM Roschdy,BIZIBI
Roubaix une lumiere,Fiction,2018,DESPLECHIN Arnaud,WHY NOT PRODUCTIONS
Tous les dieux du ciel,Fiction,2018,CLAUDIN Alexandre,TO BE CONTINUED ET TOBINA FILMS
Yves,Fiction,2018,FORGEARD Benoit,ECCE FILMS
America,Docu,2017,DREXEL Claus,GLORIA FILMS PRODUCTION
Avant la fin de l'ete,Docu,2017,GOORMAGHTIGH Maryam,4 A 4 PRODUCTIONS
Break it all !,Fiction,2017,FOUCHARD Marc,NYNAMOR FILMS ET SOCIeTe NOUVELLE DE DISTRIBUTION
Inna de Yard the soul of Jamaica,Docu,2017,WEBBER Peter,BORSALINO PRODUCTIONS ET WAG PROD
Normandie nue,Fiction,2017,LE GUAY Philippe,LES FILMS DES TOURNELLES
Simon et Theodore,Fiction,2017,BUCH Mikael,MONA FILMS
Sophia Antipolis,Fiction,2017,VERNIER Virgil,KAZAK PRODUCTIONS
Blockbuster,Fiction,2016,HYGRECK July,VIRGINIE FILMS
Chez nous,Fiction,2016,BELVAUX Lucas,SYNECDOCHE
Corps etranger,Fiction,2016,AMARI Raja,MON VOISIN PRODUCTIONS
Diane a les epaules,Fiction,2016,GORGEART Fabien,PETIT FILM
Jusqu'a la garde,Fiction,2016,LEGRAND Xavier,KG PRODUCTIONS
Plonger,Fiction,2016,LAURENT Melanie,MOVE MOVIE
Pour le reconfort,Fiction,2016,MACAIGNE Vincent,CHARLES GILLIBERT CG CINEMA
Une vie ailleurs,Fiction,2016,PEYON Olivier,LE BUREAU FILMS
Vive la crise !,Fiction,2016,DAVY Jean-Francois,LES FILMS MONTAIGNE
Call me by your name,Fiction,2016,GUADAGNINO Luca,LA CINEFACTURE
Mozungo s'en-va-t'en guerre,Fiction,2016,NUNO PINTO Joao,ALFAMA FILMS PRODUCTION
5 ENFANTS ET MOI,Fiction,2004,STEVENSON John,DAVIS FILMS
APRES - UN VOYAGE DANS LE RWANDA,Documentaire,2004,GHEERBRANT Denis,LES FILMS D'ICI
MORITURI,Fiction,2004,TOUITA Okacha,WALLWORKS
CoTE A CoTE,Fiction,2005,BOUZAGLO Haim,MAZEL PRODUCTIONS
LASSIE,Fiction,2005,STURRIDGE Charles,DAVIS FILMS
QUI M'AIME ME SUIVE,Fiction,2005,COHEN Benoit,SHADOWS FILMS
SHIZO,Fiction,2005,OMAROVA Gulshat,LES PETITES LUMIERES
MANGE CECI EST MON CORPS,Fiction,2006,QUAY Michelange,LES FILMS A UN DOLLAR
CHRISTOPHE COLOMB L'eNIGME,Fiction,2007,DE OLIVEIRA Manoel,LES FILMS DE L'APRES MIDI
FAR NORTH,Fiction,2007,KAPADIA Asif,LE BUREAU FILMS
WOMEN WITHOUT MEN,Fiction,2007,NESHAT Shirin,SOCIETE PARISIENNE DE PRODUCTION
CELLULE 211,Fiction,2009,MONZON Daniel,LA FABRIQUE 2
ENCORE UN BAISER,Fiction,2009,MUCCINO Gabriele,MARS FILMS
ESCORT,Documentaire,2009,DE CRECY Helene,SLOT MACHINE
NEDS,Fiction,2009,MULLAN Peter,FIDELITE FILMS
ADIEU AU LANGAGE,Fiction,2012,GODARD Jean-Luc,WILD BUNCH
CE QUE JE SAIS DE LOLA,Fiction,2006,REBOLLO Javier,LAZENNEC ET ASSOCIES
HILARIO LE TEMPS DES AMOUREUSES,Documentaire,2006,IMBERT Henri-Francois,LIBRE COURS
SANS MOI,Fiction,2006,PANCHOT Olivier,ELZEVIR FILMS
Lucy,Fiction,2013,BESSON Luc,EUROPACORP
Chant d'hiver,Fiction,2014,IOSSELIANI Otar,PASTORALE PRODUCTIONS
Histoire d'une mere,Fiction,2014,VEYSSET Sandrine,LA HUIT PRODUCTION
Je suis un soldat,Fiction,2014,LARIVIERE Laurent,MON VOISIN PRODUCTIONS
John from,Fiction,2014,NICOLAU Joao,SHELLAC SUD
Laurette 1942 une volontaire au camp du Recebedou,Docu,2014,FOURCOU Francis,ECRANSUD DISTRIBUTION
Dogman,Fiction,2018,GARRONE Matteo,LE PACTE
Fille unique,Fiction,2018,MERLE Bruno,UNITE DE PRODUCTION
J'ai perdu Albert,Fiction,2018,VAN CAUWELAERT Didier,ANGELUS PRODUCTIONS
Ma mere est folle,Fiction,2018,KURYS Diane,ALEXANDRE FILMS
Mais vous etes fous,Fiction,2018,DIWAN Audrey,RECTANGLE PRODUCTIONS
Qu'est-ce qu'on a encore fait au bon Dieu ?,Fiction,2018,DE CHAUVERON Philippe,LES FILMS DU PREMIER ET LES FILMS DU 24
Sorry we missed you,Fiction,2018,LOACH Ken,WHY NOT PRODUCTIONS
Staff only,Fiction,2018,BALLUS Neus,LES FILMS HATARI
100 kg d'etoiles,Fiction,2017,CHAMBON Marie-Sophie,KORO FILMS
Abdelkader et la comtesse,Fiction,2017,DOVAL Isabelle,AIM ARTISTE INTERMeDIAIRE MULTIMeDIA
Drole de pere,Fiction,2017,VAN ELMBT Amelie,WHY NOT PRODUCTIONS
Guy,Fiction,2017,LUTZ Alex,ILIADE ET FILMS
Mustang,Fiction,2017,DE CLERMONT-TONNERRE Laure,LeGENDAIRE
12 jours,Docu,2016,DEPARDON Raymond,PALMERAIE ET DESERT
Banc d'attente,Docu,2016,GASMELBARI Suhaib,AGAT FILMS ET CIE
Bloody Milk,Fiction,2016,CHARUEL Hubert,DOMINO FILMS
Droles d'oiseaux,Fiction,2016,JUGNOT Gerard,LES FILMS DU 24
Papa ou maman 2,Fiction,2016,BOURBOULON Martin,CHAPTER 2
Un vrai batard,Fiction,2016,LUSSI-MODESTE Teddy,KAZAK PRODUCTIONS
Charlton Heston,Fiction,2016,CRETULESCU Andrei,LES FILMS DU TAMBOUR
Ice Mother,Fiction,2016,SLAMA Bohdan,WHY NOT PRODUCTIONS
Poesia sin fin,Fiction,2016,JODOROWSKY Alejandro,SATORI FILMS
UNE ESTONIENNE A PARIS,Fiction,2011,RAAG Ilmar,TS PRODUCTIONS
ET SI JE PARLE ?,Fiction,2003,GABRIEL Sebastien,AGORA FILMS
Ecos de Jerico,Docu,2015,MESA Catalina,DE MIRABILIBUS MUNDI
Theo et hugo dans le meme bateau,Fiction,2015,DUCASTEL Olivier,ECCE FILMS
GORGOMEESH,Fiction,2005,HOPPE Nora,UNLIMITED
Forbach forever,Docu,2013,DUMORA Marie,LES PRODUCTIONS BALTHAZAR
Heritage,Docu,2013,ARACTINGI Philippe,DOLCE VITA FILMS
Human capital,Fiction,2013,VIRZI Paolo,MANNY FILMS
Run,Fiction,2013,LACOTE Philippe,BANSHEE FILMS
Week ends,Fiction,2013,VILLACEQUE Anne,EX NIHILO
Zaytoun,Fiction,2013,RIKLIS Eran,PATHE PRODUCTION
ONLY LOVERS LEFT ALIVE,Fiction,2012,JARMUSCH Jim,LE PACTE
UNE CHANSON POUR MA MERE,Fiction,2012,FRANKA Joel,BONNE PIOCHE CINEMA
VIA CASTELLANA BANDIERA,Fiction,2012,DANTE Emma,SLOT MACHINE
Achoura,Fiction,2015,SELHAMI  Talal,METALUNA PRODUCTIONS
Apnee,Fiction,2015,MEURISSE Jean-Christophe,ECCE FILMS
Like crazy,Fiction,2015,VIRZI Paolo,MANNY FILMS
Louise,Fiction,2015,GALLOTTE Jean-Francois,EXO 7 PRODUCTIONS
Pericles le noir,Fiction,2015,MORDINI Stefano,LES PRODUCTIONS DU TRESOR
Seul dans berlin,Fiction,2015,PEREZ Vincent,MASTER MOVIES
Sky,Fiction,2015,BERTHAUD Fabienne,LE BUREAU FILMS
Stage fright,Fiction,2015,ZOIS Yorgos,EZ FILMS
BOB ET LES SEX PISTACHES,Fiction,2010,MATTHEY Yves,LUXOR FILMS
Ash Is Purest White,Fiction,2018,ZHANGKE Jia,MK PRODUCTIONS
Curiosa,Fiction,2018,JEUNET Lou,CURIOSA FILMS
De nos freres blesses,Fiction,2018,CISTERNE Helier,LES FILMS DU BeLIER
Ibiza,Fiction,2018,LEMORT Arnaud,ATELIER DE PRODUCTION ET GAUMONT
Ni dieux ni maitres,Fiction,2018,CHERRIERE Eric,RAN ENTERTAINMENT ET LOGICAL PICTURES
Profs de l'impossible,Docu,2018,THEROND Emilie,WINDS
Sympathie pour le diable,Fiction,2018,DEFONTENAY Guillaume,MONKEY PACK FILMS
Abracadabra,Fiction,2017,BERGER Pablo,NOODLES PRODUCTION ET FD PRODUCTION
Bonhomme,Fiction,2017,VERNOUX Marion,LES FILMS DU KIOSQUE
De chaque instant,Docu,2017,PHILIBERT Nicolas,ARCHIPEL 35
Garde alternee,Fiction,2017,LECLERE Alexandra,PAN-EUROPeENNE
J'ensaigne,Fiction,2017,DEPETRINI Anne,NAC FILMS
Paul Sanchez est revenu !,Fiction,2017,MAZUY Patricia,EX NIHILO
Premiere annee,Fiction,2017,LILTI Thomas,LES FILMS DU PARC ET 31 JUIN FILMS
Ava,Fiction,2016,MYSIUS Lea,F COMME FILM
Filles du feu,Docu,2016,BRETON Stephane,QUARK PRODUCTIONS
Quand on a 17 ans,Fiction,2016,TECHINE Andre,FIDELITE FILMS
7 minuti,Fiction,2016,PLACIDO Michele,MANNY FILMS
Volt,Fiction,2016,EHLAIL Tarek,LES FILMS D'ANTOINE
Mon souffle,Fiction,2014,CHOUAIB Jihane,PARAISO PRODUCTION DIFFUSION
KIROT,Fiction,2008,LERNER Danny,DOUEK PRODUCTIONS
MER NOIRE,Fiction,2008,BONDI Federico,MANIGOLDA FILM
NAOMI,Fiction,2009,ZOR Eitan,EZ FILMS
ARTHUR ET LES MINIMOYS,Animation,2004,BESSON Luc,EUROPACORP
EVERYTHING WILL BE FINE,Fiction,2009,BOE Christoffer,LOVE STREAMS AGNES B. PRODUCTIONS
LEGER TREMBLEMENT DU PAYSAGE,Fiction,2009,FERNANDEZ Philippe,OSTINATO PRODUCTION
SUERTE,Fiction,2009,SECHAUD Jacques,RED STAR CINEMA
Coby,Docu,2018,SONDEREGGER Christian,CIAOFILM
Continuer,Fiction,2018,LAFOSSE Joachim,LES FILMS DU WORSO
Douze mille,Fiction,2018,TREBAL Nadege,MEZZANINE FILMS
Nicky Larson et le parfum de Cupidon,Fiction,2018,LACHEAU Philippe,AXEL FILMS PRODUCTION
Baby Phone,Fiction,2017,CASAS Olivier,BABY PHONE CINeMA
Big bang,Fiction,2017,ROUAUD Cecilia,JERICO ET FIRELIGHT
Budapest,Fiction,2017,GENS Xavier,LABYRINTHE FILMS
Burn out,Fiction,2017,GOZLAN Yann,24 25 FILMS ET WY PRODUCTIONS
Champ de batailles,Docu,2017,LACONI Edie,ISKRA
Dans ce pays personne ne savait pleurer,Fiction,2017,PANOUSSOPOULOS Giorgios,MOVIE PARTNERS IN MOTION FILM
Dans la brume,Fiction,2017,ROBY Daniel,SECTION 9 ET ADNP
Boule et Bill II,Fiction,2016,BOURDIAUX Pascal,LGM CINEMA
Comme des lions,Docu,2016,DAVISSE Francoise,LES FILMS DU BALIBARI
Maman a tort,Fiction,2016,FITOUSSI Marc,AVENUE B PRODUCTIONS
Marvin,Fiction,2016,FONTAINE Anne,CINE-@
Overdrive,Fiction,2016,NEGRET Antonio,OVERDRIVE PRODUCTIONS
Rattrapage,Fiction,2016,SEGUELA Tristan,LES FILMS DU 24
Une saison en France,Fiction,2016,HAROUN Mahamat-Saleh,PILI FILMS
Fais de beaux reves,Fiction,2016,BELLOCCHIO Marco,AD VITAM PRODUCTION
Foxtrot,Fiction,2016,MAOZ Samuel,ASAP FILMS
Fuocoammare par-dela Lampedusa,Docu,2016,ROSI Gianfranco,LES FILMS D'ICI
La Ragazza del mondo,Fiction,2016,DANIELI Marco,BARBARY FILMS
Notre folie,Fiction,2016,VIANA Joao,LES FILMS DE L'APRES MIDI
DECRYPTAGE,Documentaire,2003,TARNERO Jacques,SOPHIE DULAC PRODUCTIONS
NOCE D'eTe,Fiction,2003,LADJIMI Moktar,CINE SUD PROMOTION
VOISINS VOISINES,Fiction,2003,CHIBANE Malik,ALHAMBRA FILMS
TETE D'OR,Fiction,2007,BLANCHARD Gilles,SARL BELLEVUE PRODUCTION
CARGO,Fiction,2006,DESCLOZEAUX Leon,LES FILMS DU CARGO
CAROVANA,Fiction,2006,FALASCHI Francesco,LES FILMS DU 24
NAISSANCE DES PIEUVRES,Fiction,2006,SCIAMMA Celine,LES PRODUCTIONS BALTHAZAR
SONETAULA,Fiction,2006,MEREU Salvatore,LES FILMS DU CHERCHE MIDI
DOMAINE,Fiction,2008,CHIHA Patric,AURORA FILMS
FLEUR DU DESERT,Fiction,2008,HORMANN Sherry,BAC FILMS
IVUL,Fiction,2008,KOTTING Andrew,SCIAPODE
SANS RANCUNE !,Fiction,2008,HANCHAR Yves,MACT PRODUCTIONS
COUP DE SANG,Fiction,2005,MARBOEUF Jean,LES FILMS DU CHANTIER
VALSE DES GROS DERRIERES,Fiction,2004,ODOUTAN Jean,45 RDLC
I ANNA,Fiction,2011,SOUTHCOMBE Barnaby,ARSAM INTERNATIONAL
ICI ON NOIE LES ALGERIENS 17 OCTOBRE 1961,Documentaire,2011,BOUKEHIL Yasmina,AGAT FILMS ET CIE
KINSHASA KIDS,Fiction,2011,WAJNBERG Marc-Henri,CRESCENDO FILMS
VANISHING WAVES,Fiction,2011,BUOZYTE Kristina,ACAJOU FILMS
Certifiee halal,Fiction,2015,ZEMMOURI Makmoud,FENNEC PRODUCTIONS
East Punk Memories,Docu,2015,CHAUFOUR Lucile,SUPERSONIC GLIDE
Loup-garou,Fiction,2015,LEVY Stephane,KAOS PRODUCTIONS
M et le 3eme secret,Docu,2015,BARNERIAS Pierre,TPROD
Per amor vostro,Fiction,2015,GAUDINO Giuseppe,LES FILMS DES TOURNELLES
The bouncer,Fiction,2015,YAESH Meni,BIZIBI
Un petit boulot,Fiction,2015,CHAUMEIL Pascal,GAUMONT
Where is Rocky II ?,Docu,2015,BISMUTH Pierre,INK CONNECTION
Don't cry fly,Fiction,2013,LLOSA Claudia,NOODLES PRODUCTION
Sommeil d'hiver,Fiction,2013,BILGE CEYLAN Nuri,MEMENTO FILMS PRODUCTION
Edmond un portrait de baudoin,Docu,2014,CARTON Laetitia,KALEO FILMS
Histoire de la peur,Fiction,2014,NAISHTAT Benjamin,ECCE FILMS
Je ne suis pas un salaud,Fiction,2014,FINKIEL Emmanuel,THELMA FILMS
Nobody wants the night,Fiction,2014,COIXET Isabel,NOODLES PRODUCTION
Une vie de chateau,Docu,2014,DE LAUZANNE Xavier,ALOEST PRODUCTIONS
A PIGEON ON A BRANCH REFLECTING ON EXISTENCE,Fiction,2012,ANDERSSON Roy,SOCIETE PARISIENNE DE PRODUCTION
COURS SANS TE RETOURNER,Fiction,2012,DANQUART Pepe,CINE SUD PROMOTION
EL PUESTO,Documentaire,2012,LEVEQUE Aurelien,CELLULOID FILMS
UN JOUR DE CHANCE,Fiction,2012,DE LA IGLESIA Alex,LA FERME PRODUCTIONS
Alad'2,Fiction,2018,STEKETEE Lionel,74 FILMS ET PATHe PRODUCTION
Convoi exceptionnel,Fiction,2018,BLIER Bertrand,CURIOSA FILMS
Heureux comme Lazzaro,Fiction,2018,ROHRWACHER Alice,AD VITAM PRODUCTION
Rebelles,Fiction,2018,MAUDUIT Allan,ALBERTINE PRODUCTIONS
Sillages,Docu,2018,RINALDI Lea,ALeA FILMS
Sundays,Docu,2018,AVRAMIS Alethea C.,MEZZANINE FILMS
Une jeunesse doree,Fiction,2018,IONESCO Eva,MACASSAR PRODUCTIONS
Gaston Lagaffe,Fiction,2017,MARTIN LAVAL Pierre-Francois,LES FILMS DU 24 ET LES FILMS DU PREMIER
Loveless,Fiction,2017,ZVIAGUINTSEV Andrei,WHY NOT PRODUCTIONS
Remi sans famille,Fiction,2017,BLOSSIER Antoine,JERICO
Stasis,Fiction,2017,KVEDARAVICIUS Mantas,ROUGE INTERNATIONAL
Vierges,Fiction,2017,BEN RAFAEL Keren,AVENUE B PRODUCTIONS
A perdre haleine,Fiction,2016,DAARWIN Didier D.,COMIC STRIP PRODUCTION
Comme ils respirent,Docu,2016,PATRONIK Claire,WEESPER
The lake,Fiction,2016,QUALE Steven,EUROPACORP
Valerian et la cite des mille planetes,Fiction,2016,BESSON Luc,VALERIAN
Bitter flowers,Fiction,2016,MEYS Olivier,MILLE ET UNE FILMS
Happy Birthday,Fiction,2016,GEORGIOU Christos,MANNY FILMS
Pororoca,Fiction,2016,POPESCU Constantin,IRREVERENCE FILMS
The Square,Fiction,2016,OSTLUND Ruben,SOCIETE PARISIENNE DE PRODUCTION
COMMENT J'AI FETE LA FIN DU MONDE,Fiction,2005,MITULESCU Catalin,LFP
MOOLAADE,Fiction,2005,SEMBENE Ousmane,CINE SUD PROMOTION
AH ! LA LIBIDO,Fiction,2007,ROSIER Michele,GO FILMS
ALIKER,Fiction,2007,DESLAURIERS Guy,KREOL PRODUCTIONS
ELDORADO,Fiction,2007,LANNERS Bouli,LAZENNEC ET ASSOCIES
JE VIENS AVEC LA PLUIE,Fiction,2007,ANH HUNG Tran,CENTRAL FILMS
APPELEZ MOI KUBRICK,Fiction,2004,COOK Brian W.,EUROPACORP
BELHORIZON,Fiction,2004,RABADAN Ines,OF2B PRODUCTIONS
CODE 68,Fiction,2004,ROGER Jean-Henri,AGAT FILMS ET CIE
JOURNAL IV,Fiction,2004,GERAULT Mathieu,SEPIA PRODUCTION
CHAQUE JOUR EST UNE FeTE,Fiction,2008,EL-HORR Dima,CINE SUD PROMOTION
LIGNES DE FRONT,Fiction,2008,KLOTZ Jean-Christophe,LE PREMIER POISSON
NUIT DE CHIEN,Fiction,2008,SCHROETER Werner,ALFAMA FILMS PRODUCTION
PREMIERES NEIGES,Fiction,2008,BEGIC Aida,LES FILMS DE L'APRES MIDI
MANOLETE,Fiction,2006,MEYJES Menno,QUINTA COMMUNICATIONS SA
VOLEURS DE CHEVAUX,Fiction,2006,WALD Micha,REZO PRODUCTIONS
INGUELEZI,Fiction,2003,DUPEYRON Francois,LES FILMS EN HIVER
MEME DIEU EST VENU NOUS VOIR,Fiction,2003,POPZLATEV Petar,MACT PRODUCTIONS
QUAND JE SERAI STAR,Fiction,2003,MIMOUNI Patrick,LES FILMS DU LABYRINTHE
LAICITE INCH'ALLAH !,Documentaire,2011,EL FANI Nadia,KIEN PRODUCTIONS
Amnesie,Fiction,2014,SCHROEDER Barbet,LES FILMS DU LOSANGE
Arretez-moi la,Fiction,2014,BANNIER Gilles,LEGATO FILMS
Macadam baby,Fiction,2014,BOSSARD Patrick,ALTEREGO
SABABOU L'ESPOIR,Documentaire,2012,BENCHIKH Samir,SUR LES TOITS PRODUCTIONS
98,Fiction,2013,ZIMMER Helene,LES FILMS DU LENDEMAIN
Belle comme la femme d'un autre,Fiction,2013,CASTEL Catherine,LA MOUCHE DU COCHE FILMS
Vincent,Fiction,2013,SALVADOR Thomas,CHRISTMAS IN JULY
NOTRE ETRANGERE,Fiction,2009,BOUYAIN Sarah,ATHENAISE
KATANGA BUSINESS,Documentaire,2009,MICHEL Thierry,LES FILMS D'ICI
AVANT QUE J'OUBLIE,Fiction,2006,NOLOT Jacques,ELIA FILMS
Blanche comme neige,Fiction,2018,FONTAINE Anne,MANDARIN PRODUCTION ET CINe-@
Nekfeu - the documentary,Docu,2018,BOULANOUAR Syrine,FULLDAWA FILMS ET LIEURAC PRODUCTIONS
Bergere,Docu,2017,DETRIE Delphine,LUX FOR FILM
Epicentro,Docu,2017,SAUPER Hubert,GROUPE DEUX
Errementari,Fiction,2017,URKIJO ALIJO Paul,THE PROJECT FILM CLUB
Facteur cheval,Fiction,2017,TAVERNIER Nils,FECHNER FILMS
Marie Curie,Fiction,2017,SEHR Marie Noelle,SEPIA PRODUCTION
Revenge,Fiction,2017,FARGEAT Coralie,M.E.S. PRODUCTIONS ET MONKEY PACK FILMS
Scelsi le premier mouvement de l'immobile,Docu,2017,D'AYALA VALVA Sebastiano,LES PRODUCTIONS CINeMATOGRAPHIQUES DE LA BUTTE MONTMARTRE
Taxi 5,Fiction,2017,GASTAMBIDE Franck,TS PRODUCTION
Au revoir la-haut,Fiction,2016,DUPONTEL Albert,MANCHESTER FILMS
Dalida,Fiction,2016,AZUELOS Lisa,BETHSABEE MUCHO
Madame Hyde,Fiction,2016,BOZON Serge,LFP
Ms. Sloane,Fiction,2016,MADDEN John,EUROPACORP
Sous le meme toit,Fiction,2016,FARRUGIA Dominique,EUROPACORP
LINO,Fiction,2008,MILESI Jean-Louis,KIEN PRODUCTIONS
NE ME LIBeREZ PAS JE M'EN CHARGE,Documentaire,2008,GODET Fabienne,LE BUREAU FILMS
ROMANZO CRIMINALE,Fiction,2004,PLACIDO Michele,BABE FILMS
VIOLENT DAYS,Fiction,2004,CHAUFOUR Lucile,SUPERSONIC GLIDE
Louder than bombs,Fiction,2014,TRIER Joachim,MEMENTO FILMS PRODUCTION
Un nouveau souffle,Fiction,2014,VIARD Arnaud,LES MILLE ET UNE MARCHES
Avec les loups,Docu,2015,BERTRAND Jean-Michel,MC4
Bricks,Docu,2015,RAVELLI Quentin,SURVIVANCE
Clair-obscur,Fiction,2015,USTAOGLU Yesim,SLOT MACHINE
Et les mistrals gagnants?,Docu,2015,JULLIAND Anne-Dauphine,INCOGNITA FILMS
Irreprochable,Fiction,2015,MARNIER Sebastien,AVENUE B PRODUCTIONS
AGON,Fiction,2011,BUDINA Robert,ARIZONA FILMS
Deux femmes,Fiction,2013,GLAGOLEVA Vera,REZO PRODUCTIONS
El Nino,Fiction,2013,MONZON Daniel,LA FERME PRODUCTIONS
Wolf totem,Fiction,2013,ANNAUD Jean-Jacques,REPERAGE
ANDRE ROBILLARD EN CHEMIN,Documentaire,2012,IMBERT Henri-Francois,LIBRE COURS
MON PeRE VA ME TUER,Fiction,2012,CIPRI Daniele,BABE FILMS
MOSKOVITCH MON AMOUR,Fiction,2012,SHAHBAZYAN Aram,ARAPROD
POST PARTUM,Fiction,2012,NOELS Delphine,LES PRODUCTIONS BALTHAZAR
TAHRIR PLACE DE LA LIBERATION,Documentaire,2012,SAVONA Stefano,PICOFILMS
MONDE EN CHANTIER,Documentaire,2010,KOWALSKI Lech,REVOLT CINEMA
C'est la vie,Fiction,2018,RAMBALDI Julien,ReCIFILMS
Portrait de la jeune fille en feu,Fiction,2018,SCIAMMA Celine,LILIES FILMS
Quand on crie au loup,Fiction,2018,BERRY Marilou,WONDER FILMS ET LA PETITE REINE PRODUCTION
Quand tu danses,Fiction,2018,CHOLLAT Ladislas,FEDERATION PICTURES ET PATHe FILMS
Tamara Vol.2,Fiction,2018,CASTAGNETTI Alexandre,ELEPHANT STORY
Un fils,Fiction,2018,BARSAOUI Mehdi,DOLCE VITA FILMS ET 13 PRODUCTIONS
A l'abordage,Docu,2017,BRAC Guillaume,BATHYSPHeRE PRODUCTIONS
Achille Hector Heracles... furent des adolescents comme les autres,Docu,2017,MILANO Helene,YSES PRODUCTIONS
Barbara,Fiction,2017,AMALRIC Mathieu,WAITING FOR CINeMA ET ALICeLeO
Dany,Fiction,2017,DAMIENS Francois,CHI-FOU-MI PRODUCTIONS
En attendant les hirondelles,Fiction,2017,MOUSSAOUI Karim,LFP - LES FILMS PELLeAS
Holy Lands,Fiction,2017,STHERS Amanda,PM SA
Ines et Pedro,Fiction,2017,FERREIRA Antonio,MOVIE PARTNERS IN MOTION FILM
Love Addict,Fiction,2017,BELLOCQ Franck,MY FAMILY ET DAVIS FILMS
Mes provinciales,Fiction,2017,CIVEYRAC Jean-Paul,MOBY DICK FILMS
The devil outside,Fiction,2017,HULME Andrew,THE JOKERS FILMS
Tout le monde debout,Fiction,2017,DUBOSC Franck,GAUMONT
Un amour impossible,Fiction,2017,CORSINI Catherine,CHAZ PRODUCTIONS
Un autre monde,Fiction,2017,BRIZE Stephane,NORD-OUEST FILMS
Passade,Fiction,2016,APRIKIAN Gorune,ARAPROD
PASSIONS,Documentaire,2003,COURANT Gerard,LES FILMS D'ICI
AU CAS Ou JE N'AURAIS PAS LA PALME D'OR,Fiction,2011,COHEN Renaud,LES FILMS DE LA BOSSE
BONSAI,Fiction,2011,JIMENEZ Cristian,ROUGE INTERNATIONAL
DES ESCARGOTS ET DES HOMMES,Fiction,2011,GIURGIU Tudor,AGAT FILMS ET CIE
DESSINE-TOI?,Documentaire,2011,PORTE Gilles,3B
INCENDIES,Fiction,2011,VILLENEUVE Denis,TS PRODUCTIONS
QISSA,Fiction,2011,SINGH Anup,CINE SUD PROMOTION
THE HUNTERS,Fiction,2011,BRIANT Chris,HUMAL
Je vous souhaite d'etre follement aimee,Fiction,2014,LECOMTE Ounie,GLORIA FILMS PRODUCTION
Ladygrey,Fiction,2014,CHOQUART Alain,LE BUREAU FILMS
Verdon secret,Docu,2014,BERTRAND Francois,CAMERA LUCIDA PRODUCTIONS
DIX MILLIONS DE CENTIMES,Fiction,2008,DERRAIS Bachir,PALESTRO FILMS
LOVE ET SES PETITS DESASTRES,Fiction,2005,KESHISHIAN Alek,EUROPACORP
RUE SANTA Fe,Documentaire,2005,CASTILLO Carmen,LES FILMS D'ICI
CHA CHA CHA,Fiction,2012,RISI Marco,BABE FILMS
LAYLA FOURIE,Fiction,2012,MARAIS Pia,CINEMA DEFACTO
LOVE LOVE LOVE,Fiction,2012,MERCIER Bruno,LES FRAISES SAUVAGES
NANA,Fiction,2012,MASSADIAN Valerie,GAiJIN
NATIONAL GALLERY,Documentaire,2012,WISEMAN Frederick,IDEALE AUDIENCE
ADRIENN PAL,Documentaire,2009,KOCSIS Agnes,CINEMA DEFACTO
NUE PROPRIeTe,Fiction,2006,LAFOSSE Joachim,MACT PRODUCTIONS
REQUIEM POUR BILLY THE KID,Documentaire,2006,FEINSILBER Anne,CARGO FILMS
ROMAN DE GARE,Fiction,2006,LELOUCH Claude,LES FILMS 13
CRIMES A OXFORD,Fiction,2007,DE LA IGLESIA Alex,LA FABRIQUE 2
MICROCLIMAT,Fiction,2007,HELIA Marie,PARIS BREST PRODUCTIONS
